"Timestamp","TZ","IOKI 1 (A)","IOKI 1_AV (A)","IOKI 1_MN (A)","IOKI 1_MX (A)","IOKI 1_SD (A)","IOKI 1_NUM (A)","IOKI 1_INT (A)","IOKI 1_IMN (A)","IOKI 1_IMX (A)","IOKI 2 (mV)","IOKI 2_AV (mV)","IOKI 2_MN (mV)","IOKI 2_MX (mV)","IOKI 2_SD (mV)","IOKI 2_NUM (mV)","IOKI 2_INT (mV)","IOKI 2_IMN (mV)","IOKI 2_IMX (mV)","K-type (degC)","K-type_AV (degC)","K-type_MN (degC)","K-type_MX (degC)","K-type_SD (degC)","K-type_NUM (degC)","K-type_INT (degC)","K-type_IMN (degC)","K-type_IMX (degC)"
2025/01/31 09:23:20.241,n,10.932702,10.559012,10.069988,11.188642,0.382733,10,105.61152,2025/01/31 09:23:16.004,2025/01/31 09:23:17.037,10.688052,10.741144,9.93424,11.060572,0.349386,10,107.59626,2025/01/31 09:23:11.002,2025/01/31 09:23:18.002,7.042091,7.026669,7.003546,7.042091,0.012624,10,70.298304,2025/01/31 09:23:13.012,2025/01/31 09:23:20.009
2025/01/31 09:23:30.227,n,11.106328,10.688826,10.178272,11.257854,0.372842,10,106.70454,2025/01/31 09:23:21.018,2025/01/31 09:23:25.126,10.593566,10.607382,10.046704,11.078906,0.353189,10,106.09202,2025/01/31 09:23:26.009,2025/01/31 09:23:29.058,7.039685,7.043672,7.02098,7.056203,0.011934,10,70.390832,2025/01/31 09:23:24.002,2025/01/31 09:23:22.003
2025/01/31 09:23:40.232,n,10.742166,10.977646,10.433578,11.956584,0.476328,10,109.89724,2025/01/31 09:23:35.059,2025/01/31 09:23:39.058,10.034606,11.011042,10.034606,11.784748,0.569355,10,110.37002,2025/01/31 09:23:40.002,2025/01/31 09:23:39.058,7.025383,7.024712,6.984838,7.081525,0.030258,10,70.252272,2025/01/31 09:23:34.002,2025/01/31 09:23:32.012
2025/01/31 09:23:50.235,n,10.927622,10.904736,10.14779,11.643394,0.450046,10,108.96208,2025/01/31 09:23:49.046,2025/01/31 09:23:45.041,11.79949,11.018836,10.293704,11.79949,0.480933,10,109.21962,2025/01/31 09:23:43.098,2025/01/31 09:23:50.003,7.057311,7.062643,7.018796,7.092725,0.020088,10,70.611808,2025/01/31 09:23:47.314,2025/01/31 09:23:41.076
2025/01/31 09:24:00.239,n,11.82665,10.84815,10.134654,11.82665,0.487209,10,108.00012,2025/01/31 09:23:59.154,2025/01/31 09:24:00.006,11.616366,11.013492,10.10278,11.616366,0.502759,10,110.24996,2025/01/31 09:23:59.154,2025/01/31 09:24:00.006,7.012314,7.005965,6.970311,7.061905,0.025449,10,70.105968,2025/01/31 09:23:59.154,2025/01/31 09:23:54.007
2025/01/31 09:24:10.243,n,11.361426,11.02489,10.231468,11.631702,0.432088,10,110.5738,2025/01/31 09:24:07.115,2025/01/31 09:24:06.004,10.460258,10.896414,10.218358,11.634404,0.429332,10,109.7177,2025/01/31 09:24:04.152,2025/01/31 09:24:03.144,7.014335,7.000757,6.954882,7.051941,0.027987,10,70.032176,2025/01/31 09:24:02.002,2025/01/31 09:24:05.119
2025/01/31 09:24:20.228,n,10.908746,10.807662,10.170088,11.544614,0.400788,10,108.23046,2025/01/31 09:24:15.325,2025/01/31 09:24:19.141,10.672082,10.719514,9.898996,11.173448,0.3697,10,106.9381,2025/01/31 09:24:14.002,2025/01/31 09:24:19.141,7.049577,7.039674,6.996742,7.062767,0.017758,10,70.323976,2025/01/31 09:24:12.005,2025/01/31 09:24:14.002
2025/01/31 09:24:30.232,n,10.459724,10.510382,10.145992,11.34418,0.324049,10,105.33868,2025/01/31 09:24:22.007,2025/01/31 09:24:29.115,10.64515,10.732058,10.055722,11.458732,0.454858,10,107.3462,2025/01/31 09:24:21.042,2025/01/31 09:24:23.072,6.979129,7.016398,6.979129,7.063894,0.026172,10,70.201872,2025/01/31 09:24:30.002,2025/01/31 09:24:21.042
2025/01/31 09:24:40.236,n,10.99088,10.905928,10.514672,11.472658,0.268014,10,108.81016,2025/01/31 09:24:34.006,2025/01/31 09:24:31.049,11.060028,10.691108,10.221032,11.060028,0.265778,10,106.68182,2025/01/31 09:24:31.049,2025/01/31 09:24:40.004,7.024249,7.010459,6.971431,7.040798,0.023365,10,70.092552,2025/01/31 09:24:36.002,2025/01/31 09:24:38.010
2025/01/31 09:24:50.240,n,10.6708,10.639748,9.988928,11.17132,0.394787,10,106.68846,2025/01/31 09:24:44.008,2025/01/31 09:24:45.113,11.383204,10.723166,10.35725,11.383204,0.333293,10,107.09348,2025/01/31 09:24:46.002,2025/01/31 09:24:50.008,7.047372,7.016382,6.99232,7.051966,0.022097,10,70.172944,2025/01/31 09:24:42.002,2025/01/31 09:24:47.123
2025/01/31 09:25:00.458,n,10.305632,10.637408,10.027268,11.145044,0.371949,10,108.90796,2025/01/31 09:24:54.013,2025/01/31 09:24:55.002,11.087432,11.113798,10.295134,11.646738,0.448235,10,113.70892,2025/01/31 09:24:55.002,2025/01/31 09:24:56.006,7.123312,7.067295,7.021145,7.123312,0.03489,10,72.1812,2025/01/31 09:24:55.002,2025/01/31 09:25:00.225
2025/01/31 09:25:10.247,n,11.191756,11.087826,10.34104,11.614056,0.392133,10,108.27932,2025/01/31 09:25:01.034,2025/01/31 09:25:08.004,11.113396,11.024386,9.994594,11.836362,0.561209,10,107.85974,2025/01/31 09:25:06.017,2025/01/31 09:25:08.004,7.157422,7.100697,7.066076,7.157422,0.029115,10,69.50508,2025/01/31 09:25:01.034,2025/01/31 09:25:10.016
2025/01/31 09:25:20.233,n,11.406598,11.170728,10.352222,11.751774,0.467533,10,111.44036,2025/01/31 09:25:19.012,2025/01/31 09:25:13.014,10.316558,10.73855,10.165282,11.495202,0.408381,10,107.65024,2025/01/31 09:25:19.012,2025/01/31 09:25:11.011,7.047372,7.087898,7.047372,7.137851,0.032889,10,70.836608,2025/01/31 09:25:18.007,2025/01/31 09:25:11.011
2025/01/31 09:25:30.236,n,9.968886,10.642722,9.968886,11.349618,0.423912,10,107.15858,2025/01/31 09:25:30.004,2025/01/31 09:25:28.192,10.723112,10.825022,10.601606,11.121602,0.183848,10,108.08222,2025/01/31 09:25:21.006,2025/01/31 09:25:28.192,7.050648,7.066484,7.045392,7.083669,0.011646,10,70.67868,2025/01/31 09:25:29.002,2025/01/31 09:25:26.002
2025/01/31 09:25:40.241,n,10.844188,10.771606,10.241154,11.196372,0.281154,10,107.39002,2025/01/31 09:25:33.004,2025/01/31 09:25:39.004,10.608288,10.878112,10.312896,11.494546,0.328187,10,108.95708,2025/01/31 09:25:38.014,2025/01/31 09:25:36.004,6.999093,7.03343,6.999093,7.061655,0.023292,10,70.43848,2025/01/31 09:25:40.015,2025/01/31 09:25:32.015
2025/01/31 09:25:50.461,n,10.51805,10.690576,10.14135,11.2426,0.357388,10,107.0377,2025/01/31 09:25:45.002,2025/01/31 09:25:47.013,10.324868,10.610772,10.233082,10.889416,0.23642,10,106.21102,2025/01/31 09:25:45.002,2025/01/31 09:25:48.002,7.070461,7.045459,7.026623,7.077256,0.018869,10,70.395216,2025/01/31 09:25:41.013,2025/01/31 09:25:49.006
2025/01/31 09:26:00.246,n,10.877182,10.682158,10.176264,11.470942,0.477834,10,106.67256,2025/01/31 09:25:55.005,2025/01/31 09:25:51.002,11.542496,11.141664,9.96343,11.749312,0.548744,10,110.81146,2025/01/31 09:25:52.006,2025/01/31 09:25:57.015,7.039641,7.051496,7.01984,7.073751,0.016367,10,70.548048,2025/01/31 09:25:55.005,2025/01/31 09:25:52.006
2025/01/31 09:26:10.234,n,11.241408,11.082002,10.720852,11.632054,0.30749,10,110.4725,2025/01/31 09:26:01.003,2025/01/31 09:26:02.075,11.430124,11.300624,10.624226,11.811634,0.385593,10,112.95634,2025/01/31 09:26:07.180,2025/01/31 09:26:04.003,7.081672,7.056104,7.039641,7.081672,0.015185,10,70.449816,2025/01/31 09:26:05.008,2025/01/31 09:26:10.002
2025/01/31 09:26:20.244,n,11.494842,11.370938,11.032864,11.576586,0.186412,10,113.63552,2025/01/31 09:26:18.257,2025/01/31 09:26:16.024,10.64026,11.209594,10.64026,11.620402,0.354855,10,112.62814,2025/01/31 09:26:20.006,2025/01/31 09:26:13.002,7.136502,7.113298,7.05855,7.155424,0.031032,10,71.138496,2025/01/31 09:26:12.021,2025/01/31 09:26:17.006
2025/01/31 09:26:30.290,n,11.240812,10.944886,10.207974,11.61835,0.471649,10,109.89564,2025/01/31 09:26:28.031,2025/01/31 09:26:23.005,11.119566,10.81715,9.945232,11.532192,0.45119,10,108.22354,2025/01/31 09:26:29.003,2025/01/31 09:26:24.054,7.206936,7.158389,7.122212,7.206936,0.029463,10,71.744944,2025/01/31 09:26:27.009,2025/01/31 09:26:30.034
2025/01/31 09:26:40.552,n,10.582388,10.580526,10.013766,11.452722,0.382183,10,106.45582,2025/01/31 09:26:35.002,2025/01/31 09:26:38.148,11.316796,11.103582,10.55092,11.738024,0.416211,10,111.27994,2025/01/31 09:26:36.020,2025/01/31 09:26:32.136,7.265292,7.219961,7.181648,7.265292,0.026812,10,72.39204,2025/01/31 09:26:31.013,2025/01/31 09:26:40.065
2025/01/31 09:26:50.411,n,10.810134,10.971454,10.509266,11.676054,0.359243,10,110.52378,2025/01/31 09:26:48.005,2025/01/31 09:26:42.036,11.23091,11.014594,10.528914,11.462828,0.376029,10,111.20152,2025/01/31 09:26:47.016,2025/01/31 09:26:45.002,7.255553,7.273542,7.246748,7.315879,0.023582,10,73.334896,2025/01/31 09:26:49.010,2025/01/31 09:26:47.016
2025/01/31 09:27:00.459,n,9.874238,10.488694,9.874238,11.275944,0.466589,10,104.33674,2025/01/31 09:27:00.054,2025/01/31 09:26:51.005,9.91103,10.698654,9.91103,11.19286,0.417236,10,106.5944,2025/01/31 09:27:00.054,2025/01/31 09:26:54.082,7.303956,7.283492,7.252259,7.321393,0.023438,10,72.1264,2025/01/31 09:26:51.005,2025/01/31 09:26:57.003
2025/01/31 09:27:10.545,n,10.598532,10.48789,9.937446,11.0363,0.357521,10,105.15192,2025/01/31 09:27:07.002,2025/01/31 09:27:06.139,11.718962,11.379834,10.762956,11.891568,0.38383,10,113.58424,2025/01/31 09:27:04.095,2025/01/31 09:27:09.002,7.257748,7.257524,7.232238,7.305032,0.02067,10,73.000904,2025/01/31 09:27:09.002,2025/01/31 09:27:01.002
2025/01/31 09:27:20.388,n,10.872178,11.043332,10.251574,12.065568,0.490911,10,109.73866,2025/01/31 09:27:16.064,2025/01/31 09:27:19.003,10.444886,11.367106,10.430928,11.912814,0.557255,10,113.69258,2025/01/31 09:27:16.064,2025/01/31 09:27:12.073,7.211492,7.225216,7.201611,7.252206,0.014499,10,71.905144,2025/01/31 09:27:17.002,2025/01/31 09:27:11.002
2025/01/31 09:27:30.416,n,10.981014,10.998546,10.369428,11.546084,0.361632,10,110.02212,2025/01/31 09:27:22.073,2025/01/31 09:27:23.002,11.24248,11.077628,10.197702,11.68273,0.476484,10,110.55242,2025/01/31 09:27:29.002,2025/01/31 09:27:23.002,7.218992,7.21028,7.175005,7.250037,0.02578,10,72.131408,2025/01/31 09:27:21.002,2025/01/31 09:27:26.064
2025/01/31 09:27:40.447,n,10.782362,10.821154,9.985718,11.671196,0.490262,10,108.44062,2025/01/31 09:27:31.036,2025/01/31 09:27:36.441,10.726982,10.610848,9.836764,11.647034,0.548151,10,106.2756,2025/01/31 09:27:33.002,2025/01/31 09:27:36.441,7.198279,7.202506,7.17185,7.231331,0.017077,10,72.07512,2025/01/31 09:27:39.002,2025/01/31 09:27:34.050
2025/01/31 09:27:50.323,n,10.217984,10.266538,9.768132,10.796472,0.342762,10,102.70602,2025/01/31 09:27:41.004,2025/01/31 09:27:44.059,11.516792,11.026714,10.469384,11.550262,0.435371,10,109.64512,2025/01/31 09:27:44.059,2025/01/31 09:27:48.046,7.166176,7.149977,7.129883,7.166176,0.012353,10,71.353024,2025/01/31 09:27:47.004,2025/01/31 09:27:50.047
2025/01/31 09:28:00.377,n,11.537314,10.980118,10.430796,11.537314,0.385223,10,108.8088,2025/01/31 09:27:53.080,2025/01/31 09:28:00.014,10.812076,11.047914,10.240034,11.8297,0.510536,10,110.46638,2025/01/31 09:27:58.094,2025/01/31 09:27:52.087,7.070424,7.095016,7.070424,7.126553,0.018506,10,70.761952,2025/01/31 09:28:00.014,2025/01/31 09:27:55.002
2025/01/31 09:28:10.236,n,11.081908,10.71406,9.78357,11.707168,0.516177,10,107.0989,2025/01/31 09:28:02.108,2025/01/31 09:28:05.049,11.356376,10.989374,10.452112,11.382316,0.359092,10,109.43348,2025/01/31 09:28:03.003,2025/01/31 09:28:09.004,7.082526,7.089884,7.066213,7.12766,0.018869,10,70.812288,2025/01/31 09:28:06.015,2025/01/31 09:28:01.002
2025/01/31 09:28:20.261,n,11.759616,10.887326,9.83796,11.759616,0.660237,10,108.53468,2025/01/31 09:28:17.002,2025/01/31 09:28:20.002,11.456128,11.336074,10.776254,11.685658,0.27946,10,113.31114,2025/01/31 09:28:13.002,2025/01/31 09:28:19.002,7.090411,7.118428,7.082526,7.18158,0.032578,10,71.180264,2025/01/31 09:28:18.002,2025/01/31 09:28:16.002
2025/01/31 09:28:30.247,n,11.395766,11.344378,10.607432,11.961468,0.406066,10,113.66424,2025/01/31 09:28:21.145,2025/01/31 09:28:29.002,11.03884,11.111262,10.279214,11.703432,0.471649,10,111.38056,2025/01/31 09:28:21.145,2025/01/31 09:28:27.003,7.09793,7.091377,7.071705,7.128749,0.016263,10,70.907328,2025/01/31 09:28:29.002,2025/01/31 09:28:24.002
2025/01/31 09:28:40.254,n,11.093134,11.323156,10.700048,11.858834,0.355333,10,113.43806,2025/01/31 09:28:33.054,2025/01/31 09:28:34.004,10.178574,10.713816,10.178574,11.42735,0.350838,10,107.61478,2025/01/31 09:28:40.003,2025/01/31 09:28:32.189,7.178445,7.165952,7.100309,7.228881,0.034252,10,71.616808,2025/01/31 09:28:31.005,2025/01/31 09:28:37.004
2025/01/31 09:28:50.238,n,9.993838,10.6322,9.993838,11.752942,0.561752,10,106.9695,2025/01/31 09:28:50.003,2025/01/31 09:28:43.217,11.037628,10.62215,10.124714,11.272196,0.384747,10,105.75914,2025/01/31 09:28:41.002,2025/01/31 09:28:43.217,7.173851,7.181931,7.155114,7.227944,0.020505,10,71.818176,2025/01/31 09:28:48.002,2025/01/31 09:28:44.002
2025/01/31 09:29:00.225,n,10.14885,10.55115,9.924368,10.978002,0.339921,10,105.42342,2025/01/31 09:28:53.005,2025/01/31 09:28:59.004,10.892142,10.738104,10.444392,10.969992,0.184437,10,107.44254,2025/01/31 09:28:53.005,2025/01/31 09:28:59.004,7.126706,7.163382,7.126706,7.188131,0.020172,10,71.65036,2025/01/31 09:29:00.002,2025/01/31 09:28:56.004
2025/01/31 09:29:10.228,n,10.867886,10.693202,9.788312,11.178036,0.409476,10,106.56356,2025/01/31 09:29:03.018,2025/01/31 09:29:09.028,11.02122,10.725078,10.130084,11.080588,0.304921,10,107.18806,2025/01/31 09:29:01.040,2025/01/31 09:29:04.002,7.158421,7.163744,7.136408,7.184857,0.012489,10,71.622496,2025/01/31 09:29:07.017,2025/01/31 09:29:04.002
2025/01/31 09:29:20.231,n,10.65334,10.810146,10.124466,11.398076,0.438027,10,108.23406,2025/01/31 09:29:15.032,2025/01/31 09:29:17.027,11.101294,10.8048,10.364548,11.487864,0.389878,10,108.0468,2025/01/31 09:29:12.002,2025/01/31 09:29:13.048,7.165076,7.14668,7.124295,7.171628,0.015841,10,71.462928,2025/01/31 09:29:17.027,2025/01/31 09:29:15.032
2025/01/31 09:29:30.234,n,11.02834,11.131228,10.281456,11.846414,0.508353,10,111.09388,2025/01/31 09:29:24.007,2025/01/31 09:29:27.037,11.509958,11.20069,9.87111,11.794728,0.636259,10,111.9505,2025/01/31 09:29:29.066,2025/01/31 09:29:26.002,7.190347,7.196292,7.171628,7.236572,0.019313,10,71.950672,2025/01/31 09:29:21.057,2025/01/31 09:29:28.002
2025/01/31 09:29:40.243,n,11.358006,11.120268,9.841008,11.784924,0.580046,10,111.09654,2025/01/31 09:29:33.072,2025/01/31 09:29:39.190,11.113158,11.057296,10.133904,12.028462,0.557803,10,110.89516,2025/01/31 09:29:35.023,2025/01/31 09:29:38.002,7.199324,7.191419,7.161731,7.214737,0.017662,10,71.939608,2025/01/31 09:29:34.002,2025/01/31 09:29:31.040
2025/01/31 09:29:50.373,n,10.556674,10.93903,10.344258,11.535254,0.458037,10,111.29086,2025/01/31 09:29:49.087,2025/01/31 09:29:44.002,11.308566,10.987994,10.220844,11.78755,0.437547,10,111.3599,2025/01/31 09:29:46.005,2025/01/31 09:29:45.119,7.119887,7.145906,7.111081,7.195856,0.025582,10,72.498184,2025/01/31 09:29:48.002,2025/01/31 09:29:41.034
2025/01/31 09:30:00.227,n,10.131024,10.661612,10.131024,11.484744,0.436507,10,105.32778,2025/01/31 09:30:00.002,2025/01/31 09:29:59.095,10.69189,10.81778,10.028334,11.705884,0.626918,10,106.93234,2025/01/31 09:29:52.003,2025/01/31 09:29:55.085,7.111288,7.125602,7.094597,7.15731,0.019661,10,70.23104,2025/01/31 09:29:54.002,2025/01/31 09:29:51.087
2025/01/31 09:30:10.232,n,11.365166,10.705006,10.019168,11.365166,0.501219,10,106.38154,2025/01/31 09:30:02.007,2025/01/31 09:30:10.002,10.896658,10.926172,9.957786,11.83764,0.663158,10,109.15228,2025/01/31 09:30:03.092,2025/01/31 09:30:01.320,7.136577,7.132932,7.106694,7.150721,0.015406,10,71.312704,2025/01/31 09:30:03.092,2025/01/31 09:30:05.035
2025/01/31 09:30:20.234,n,11.06484,10.629162,10.078366,11.767804,0.522705,10,106.5044,2025/01/31 09:30:16.002,2025/01/31 09:30:15.084,10.584352,10.682242,10.224748,11.213828,0.352631,10,107.00314,2025/01/31 09:30:14.004,2025/01/31 09:30:12.002,7.171777,7.149262,7.102272,7.172886,0.02202,10,71.474096,2025/01/31 09:30:12.002,2025/01/31 09:30:14.004
2025/01/31 09:30:30.238,n,10.750462,10.641638,10.135916,10.920734,0.246668,10,106.6183,2025/01/31 09:30:29.002,2025/01/31 09:30:22.002,11.460218,10.900242,10.434074,11.460218,0.3243,10,108.61314,2025/01/31 09:30:22.002,2025/01/31 09:30:30.007,7.114352,7.153754,7.114352,7.202595,0.022097,10,71.597752,2025/01/31 09:30:30.007,2025/01/31 09:30:23.002
